,id,port_from,port_to,kg,lat_from,lon_from,lat_to,lon_to,date
222,544549,Danzig,Amsterdam,72.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1731-04-30 00:00:00
223,545824,Danzig,Amsterdam,60.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1732-04-13 00:00:00
224,549900,Danzig,Amsterdam,15.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-05-05 00:00:00
225,550059,Danzig,Amsterdam,81.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-05-10 00:00:00
226,550095,Danzig,Amsterdam,70.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-04-28 00:00:00
227,550255,Danzig,Amsterdam,115.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-05-09 00:00:00
228,550481,Danzig,Amsterdam,7.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-05-16 00:00:00
229,550847,Danzig,Amsterdam,60.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-05-24 00:00:00
230,551263,Danzig,Amsterdam,102.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1734-12-06 00:00:00
231,552335,Danzig,Amsterdam,56.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1734-03-29 00:00:00
232,552715,Konigsberg,Amsterdam,17.0,54.710128,20.5105838,52.3727598,4.8936041,1730-05-24 00:00:00
233,555283,Danzig,Amsterdam,22.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-09-23 00:00:00
234,556553,Konigsberg,Amsterdam,20.0,54.710128,20.5105838,52.3727598,4.8936041,1729-09-24 00:00:00
235,556583,Danzig,Amsterdam,85.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1734-09-10 00:00:00
236,556887,Danzig,Amsterdam,130.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1729-10-04 00:00:00
237,557058,Danzig,Amsterdam,22.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1729-10-12 00:00:00
238,557641,Danzig,Amsterdam,45.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-08-13 00:00:00
239,558077,Danzig,Amsterdam,49.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1736-10-15 00:00:00
240,558366,Danzig,Amsterdam,72.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1735-07-13 00:00:00
241,558681,Danzig,Amsterdam,136.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1729-06-02 00:00:00
242,559398,Danzig,Amsterdam,75.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1729-06-14 00:00:00
243,560709,Danzig,Amsterdam,36817.479999999996,54.36119285,18.62860883362069,52.3727598,4.8936041,1734-10-03 00:00:00
244,560984,Danzig,Amsterdam,75.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1729-12-05 00:00:00
245,561103,Danzig,Amsterdam,90.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1734-10-13 00:00:00
246,562348,Danzig,Amsterdam,67.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1734-09-27 00:00:00
247,562449,Danzig,Amsterdam,85.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1735-05-29 00:00:00
248,562996,Danzig,Amsterdam,20.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1734-10-03 00:00:00
249,564900,Danzig,Hull,45.0,54.36119285,18.62860883362069,53.7435722,-0.3394758,1729-04-10 00:00:00
250,566181,Danzig,Amsterdam,45.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-05-10 00:00:00
251,566640,Danzig,Amsterdam,45.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1728-11-25 00:00:00
252,567275,Danzig,Amsterdam,135.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1728-05-03 00:00:00
253,567674,Danzig,Amsterdam,55.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1730-12-02 00:00:00
254,567916,Konigsberg,Amsterdam,160.0,54.710128,20.5105838,52.3727598,4.8936041,1728-03-31 00:00:00
255,568166,Danzig,Amsterdam,150.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1727-11-26 00:00:00
256,568219,Danzig,Amsterdam,58.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-07-10 00:00:00
257,568549,Danzig,Dundee,50.0,54.36119285,18.62860883362069,56.4605938,-2.97019,1749-10-23 00:00:00
258,571637,Danzig,London,20.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1750-04-06 00:00:00
259,573325,Danzig,Amsterdam,45.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-09-03 00:00:00
260,573931,Danzig,Amsterdam,180.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1727-11-17 00:00:00
261,574531,Danzig,Amsterdam,22.5,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-08-26 00:00:00
262,575724,Danzig,Amsterdam,90.0,54.36119285,18.62860883362069,52.3727598,4.8936041,1749-10-11 00:00:00
263,576598,Danzig,London,10.0,54.36119285,18.62860883362069,51.5073219,-0.1276474,1749-04-20 00:00:00
