"id_doorvaart";"regel";"van";"naar";"maat";"aantal";"soort";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"maat_alt";"aantal_alt";"hulp"
"134935";"1";"Malmøe";"Gottenborg";"Tønde";"281";"Malt";"Daler";"5";"Skilling";"13";"";"";"";"";""
"134935";"2";"Malmøe";"Gottenborg";"Tønde";"4";"Rug";"Skilling";"5";"";"";"";"";"";"";""
"134935";"3";"Malmøe";"Gottenborg";"Tønde";"1";"Ærter";"Skilling";"1";"";"";"";"";"";"";""
"134935";"4";"Malmøe";"Gottenborg";"Tønde";"5";"Havre gryn";"Skilling";"5";"";"";"";"";"";"";""
"134935";"5";"Malmøe";"Gottenborg";"Pund";"910";"Tobak";"Daler";"1 1/2";"Skilling";"10";"";"";"";"";""
"134935";"6";"Malmøe";"Gottenborg";"Pund";"4610";"Amdam polder";"Daler";"2 1/2";"Skilling";"3";"";"";"";"";""
"134935";"7";"Malmøe";"Gottenborg";"Pund";"4";"Bernsteen";"Skilling";"5";"";"";"";"";"";"";""
"134935";"8";"Malmøe";"Gottenborg";"Læst";"7 1/2";"Flesk";"Skilling";"3";"";"";"";"";"";"";""
"134935";"9";"Malmøe";"Gottenborg";"Lispund";"6";"Uld";"Skilling";"3";"";"";"";"";"";"";""
"134935";"10";"Malmøe";"Gottenborg";"Rigsdaler";"25";"Krammerie";"Skilling";"12";"";"";"";"";"";"";""
"221359";"1";"Liebau";"Hamborg";"Læster";"53";"Rug";"Daler";"26 1/2";"";"";"";"";"";"";""
"221359";"2";"Liebau";"Hamborg";"Lispund";"18";"Rakitsker hør";"Skilling";"11";"";"";"";"";"";"";""
"221359";"3";"Liebau";"Hamborg";"Skippund";"1";"Bernsteen";"Skilling";"9";"";"";"";"";"";"";""
"221359";"4";"Liebau";"Hamborg";"Rd.";"75";"Hareskind";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"222683";"1";"Stettin";"Amsterdam";"Stk.";"106";"Bielker";"Daler";"3";"Skilling";"15";"";"";"";"";""
"222683";"2";"Stettin";"Amsterdam";"Skok";"12";"Klapholt";"Skilling";"12";"";"";"";"";"";"";""
"222683";"3";"Stettin";"Amsterdam";"Skok";"131 1/10";"Staver";"Daler";"2";"Skilling";"3";"";"";"";"";""
"222683";"4";"Stettin";"Amsterdam";"Pund";"48";"Bernsteen";"Daler";"1";"Skilling";"10";"";"";"";"";""
"222683";"5";"Stettin";"Amsterdam";"Rd.";"60";"Candies kister";"Daler";"1/2";"Skilling";"5";"";"";"";"";""
"228439";"1";"Rugenwalde";"Amsterdam";"Skok";"100";"Klap holt";"";"";"";"";"";"";"";"";""
"228439";"2";"Rugenwalde";"Amsterdam";"Kister";"6";"Lærred";"";"";"";"";"";"";"";"";""
"228439";"3";"Rugenwalde";"Amsterdam";"Stk.";"900";"Pommersk lærred";"Daler";"28";"Skilling";"6";"";"";"";"";""
"228439";"4";"Rugenwalde";"Amsterdam";"Rd.";"200";"Bernsteen";"Daler";"2 1/2";"";"";"";"";"";"";""
"231440";"1";"Malmøe";"Gottenborg";"Pund";"3610";"Toback etc";"Daler";"6 1/2";"Skilling";"13";"";"";"";"";""
"231440";"2";"Malmøe";"Gottenborg";"Pund";"5900";"Amdam og puder";"Daler";"3";"Skilling";"14";"";"";"";"";""
"231440";"3";"Malmøe";"Gottenborg";"Pund";"5";"Bernsteen";"Skilling";"6";"";"";"";"";"";"";""
"231440";"4";"Malmøe";"Gottenborg";"Skippund";"27";"Rot skiær";"Daler";"1";"Skilling";"20";"";"";"";"";""
"231440";"5";"Malmøe";"Gottenborg";"Skippund";"1";"Ingeskiær";"";"";"";"";"";"";"";"";""
"231440";"6";"Malmøe";"Gottenborg";"Lispund";"11";"Ingeskiær";"Skilling";"14";"";"";"";"";"";"";""
"231440";"7";"Malmøe";"Gottenborg";"Lispund";"11 1/2";"Pottaske";"Skilling";"3";"";"";"";"";"";"";""
"231440";"8";"Malmøe";"Gottenborg";"Rd.";"6";"Krammerie";"Skilling";"3";"";"";"";"";"";"";""
"231440";"9";"Malmøe";"Gottenborg";"Tønder";"5";"Grøe sæbe";"Skilling";"15";"";"";"";"";"";"";""
"231440";"10";"Malmøe";"Gottenborg";"Lispund";"15";"Uld";"Skilling";"7";"";"";"";"";"";"";""
"237035";"1";"Dantzig";"Amsterdam";"Skippund";"508";"Pottaske";"Daler";"42";"Skilling";"16";"";"";"";"";""
"237035";"2";"Dantzig";"Amsterdam";"Læst";"6 1/3";"Weedaske";"Daler";"1 1/2";"Skilling";"4";"";"";"";"";""
"237035";"3";"Dantzig";"Amsterdam";"Læst";"8 2/3";"Hveede";"Daler";"8 1/2";"Skilling";"8";"";"";"";"";""
"237035";"4";"Dantzig";"Amsterdam";"Steen";"8";"Fiær";"Skilling";"5";"";"";"";"";"";"";""
"237035";"5";"Dantzig";"Amsterdam";"Rd.";"144";"Bernsteen";"Daler";"1";"Skilling";"22";"";"";"";"";""
"238566";"1";"Rygenwalde";"Amsterdam";"Stk.";"70";"Fyrre bielker";"Daler";"2";"Skilling";"9";"";"";"";"";""
"238566";"2";"Rygenwalde";"Amsterdam";"Skok";"61 3/4";"Klapholt";"Daler";"1";"Skilling";"14";"";"";"";"";""
"238566";"3";"Rygenwalde";"Amsterdam";"Stk.";"4";"Sparrer";"Skilling";"5";"";"";"";"";"";"";""
"238566";"4";"Rygenwalde";"Amsterdam";"Skok";"9";"Bunde";"";"";"";"";"";"";"";"";""
"238566";"5";"Rygenwalde";"Amsterdam";"Stk.";"17";"Bunde";"Skilling";"14";"";"";"";"";"";"";""
"238566";"6";"Rygenwalde";"Amsterdam";"Skok";"118";"Staver";"";"";"";"";"";"";"";"";""
"238566";"7";"Rygenwalde";"Amsterdam";"Stk.";"46";"Staver";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";""
"238566";"8";"Rygenwalde";"Amsterdam";"Stk.";"350";"Skibs nagler";"Skilling";"1";"";"";"";"";"";"";""
"238566";"9";"Rygenwalde";"Amsterdam";"Pund";"300";"Bærnsteen";"Daler";"7 1/2";"";"";"";"";"";"";""
"241945";"1";"Dantzig";"Amsterdam";"Læster";"54 1/2";"Hveede";"Daler";"54 1/2";"";"";"";"";"";"";""
"241945";"2";"Dantzig";"Amsterdam";"Læster";"20";"Rug";"Daler";"10";"";"";"";"";"";"";""
"241945";"3";"Dantzig";"Amsterdam";"Stk.";"755";"Blaar lærred";"Daler";"11 1/2";"Skilling";"15";"";"";"";"";""
"241945";"4";"Dantzig";"Amsterdam";"Rd.";"140";"Bernsteen";"Daler";"1";"Skilling";"20";"";"";"";"";""
"242487";"1";"Stettin";"London";"Stk.";"106";"Planker";"Daler";"1 1/2";"Skilling";"13";"";"";"";"";""
"242487";"2";"Stettin";"London";"Stk.";"85";"Skibsholt";"Daler";"2 1/2";"Skilling";"3";"";"";"";"";""
"242487";"3";"Stettin";"London";"Skok";"85";"Staver";"Daler";"1";"Skilling";"16";"";"";"";"";""
"242487";"4";"Stettin";"London";"Skok";"32";"Bunde";"Daler";"1";"";"";"";"";"";"";""
"242487";"5";"Stettin";"London";"Rd.";"72";"Bernsteen";"Daler";"1/2";"Skilling";"20";"";"";"";"";""
"242760";"1";"Dantzig";"Amsterdam";"Skippund";"508";"Pottaske";"Daler";"42";"Skilling";"16";"";"";"";"";""
"242760";"2";"Dantzig";"Amsterdam";"Steen";"217";"Uld";"Daler";"4";"Skilling";"4";"";"";"";"";""
"242760";"3";"Dantzig";"Amsterdam";"Læster";"38 1/3";"Rug";"Daler";"19";"Skilling";"8";"";"";"";"";""
"242760";"4";"Dantzig";"Amsterdam";"Læster";"4";"Hveede";"Daler";"4";"";"";"";"";"";"";""
"242760";"5";"Dantzig";"Amsterdam";"Pund";"44";"Bernsteen";"Daler";"1";"Skilling";"5";"";"";"";"";""
"251764";"1";"Dantzig";"Amsterdam";"Skock";"30";"Staver";"Skilling";"23";"";"";"";"";"";"";""
"251764";"2";"Dantzig";"Amsterdam";"Skippund";"364";"Pottaske";"Daler";"30";"Skilling";"16";"";"";"";"";""
"251764";"3";"Dantzig";"Amsterdam";"Læster";"10 1/3";"Veedaske";"Daler";"2 1/2";"Skilling";"4";"";"";"";"";""
"251764";"4";"Dantzig";"Amsterdam";"Skippund";"2";"Vox";"Daler";"1 1/2";"";"";"";"";"";"";""
"251764";"5";"Dantzig";"Amsterdam";"Stk.";"400";"Blaarlærred";"Daler";"6";"Skilling";"12";"";"";"";"";""
"251764";"6";"Dantzig";"Amsterdam";"Skock";"7";"Fyrre dehler";"";"";"";"";"";"";"";"";""
"251764";"7";"Dantzig";"Amsterdam";"Stk.";"37";"Fyrre dehler";"Daler";"5 1/2";"Skilling";"10";"";"";"";"";""
"251764";"8";"Dantzig";"Amsterdam";"Skock";"1";"Bohler";"";"";"";"";"";"";"";"";""
"251764";"9";"Dantzig";"Amsterdam";"Stk.";"38";"Bohler";"Daler";"1 1/2";"Skilling";"7";"";"";"";"";""
"251764";"10";"Dantzig";"Amsterdam";"Pund";"100";"Bernsteen";"Daler";"2 1/2";"";"";"";"";"";"";""
"251827";"1";"Dantzig";"Amsterdam";"Læster";"125";"Hveede";"Daler";"125";"";"";"";"";"";"";""
"251827";"2";"Dantzig";"Amsterdam";"Steen";"674";"Uld";"Daler";"12 1/2";"Skilling";"7";"";"";"";"";""
"251827";"3";"Dantzig";"Amsterdam";"Stk.";"800";"Blaarlærred";"Daler";"12 1/2";"";"";"";"";"";"";""
"251827";"4";"Dantzig";"Amsterdam";"Skippund";"5";"Vox";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";""
"251827";"5";"Dantzig";"Amsterdam";"Steen";"8";"Fier";"Skilling";"5";"";"";"";"";"";"";""
"251827";"6";"Dantzig";"Amsterdam";"Pund";"105";"Bernsteen";"Daler";"2 1/2";"Skilling";"3";"";"";"";"";""
"251827";"7";"Dantzig";"Amsterdam";"Timmer";"40";"Hareskind";"Daler";"1";"Skilling";"8";"";"";"";"";""
"251827";"8";"Dantzig";"Amsterdam";"Fl.";"656";"Penne fier";"Daler";"2";"Skilling";"9";"";"";"";"";""
"254311";"1";"Dantzig";"Amsterdam";"Læster";"48";"Hveede";"Daler";"48";"";"";"";"";"";"";""
"254311";"2";"Dantzig";"Amsterdam";"Pund";"200";"Bernsteen";"Daler";"5";"";"";"";"";"";"";""
"254311";"3";"Dantzig";"Amsterdam";"Fl.";"738";"Bernsteens afgang";"Daler";"2";"Skilling";"23";"";"";"";"";""
"254317";"1";"Dantzig";"Amsterdam";"Læst.";"49 1/2";"Rug";"Daler";"24 1/2";"Skilling";"12";"";"";"";"";""
"254317";"2";"Dantzig";"Amsterdam";"Dægge";"78";"Corduan";"Daler";"2";"Skilling";"12";"";"";"";"";""
"254317";"3";"Dantzig";"Amsterdam";"Pund";"200";"Bernstein";"Daler";"5";"";"";"";"";"";"";""
"254317";"4";"Dantzig";"Amsterdam";"Stk.";"1781";"Børster";"Daler";"6";"";"";"";"";"";"";""
"254995";"1";"Dantzig";"Amsterdam";"Læst.";"113 2/3";"Rug";"Daler";"56 1/2";"Skilling";"16";"";"";"";"";""
"254995";"2";"Dantzig";"Amsterdam";"Læst.";"60";"Hveede";"Daler";"60";"";"";"";"";"";"";""
"254995";"3";"Dantzig";"Amsterdam";"Stk.";"2775";"Bernsteen";"Daler";"9";"Skilling";"12";"";"";"";"";""
"256231";"1";"Dantzig";"Amsterdam";"Læst.";"95";"Hveede";"Daler";"95";"";"";"";"";"";"";""
"256231";"2";"Dantzig";"Amsterdam";"Læst.";"34 1/12";"Rug";"Daler";"17";"Skilling";"2";"";"";"";"";""
"256231";"3";"Dantzig";"Amsterdam";"Steen";"775";"Uld";"Daler";"14 1/2";"Skilling";"2";"";"";"";"";""
"256231";"4";"Dantzig";"Amsterdam";"Stk.";"150";"Blaar lærred";"Daler";"2";"Skilling";"17";"";"";"";"";""
"256231";"5";"Dantzig";"Amsterdam";"Stk.";"675";"Bernsteen";"Daler";"2";"Skilling";"12";"";"";"";"";""
"256920";"1";"Dantzig";"Amsterdam";"Læster";"97 1/4";"Hveede";"Daler";"97";"Skilling";"12";"";"";"";"";""
"256920";"2";"Dantzig";"Amsterdam";"Læster";"44";"Rug";"Daler";"22";"";"";"";"";"";"";""
"256920";"3";"Dantzig";"Amsterdam";"Læster";"1";"Moenfrø";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"256920";"4";"Dantzig";"Amsterdam";"Steen";"272";"Uld";"Daler";"5";"Skilling";"4";"";"";"";"";""
"256920";"5";"Dantzig";"Amsterdam";"Stk.";"210";"Blaar lærred";"Daler";"3";"Skilling";"14";"";"";"";"";""
"256920";"6";"Dantzig";"Amsterdam";"Stk.";"400";"Bernsteen";"Daler";"1";"Skilling";"16";"";"";"";"";""
"256966";"1";"Dantzig";"Amsterdam";"Læster";"134";"Hveede";"Daler";"134";"";"";"";"";"";"";""
"256966";"2";"Dantzig";"Amsterdam";"Steen";"282";"Uld";"Daler";"5";"Skilling";"14";"";"";"";"";""
"256966";"3";"Dantzig";"Amsterdam";"Stk.";"148";"Blaarlærred";"Daler";"2";"Skilling";"15";"";"";"";"";""
"256966";"4";"Dantzig";"Amsterdam";"Skippund";"4 3/4";"Vox";"Daler";"3 1/2";"Skilling";"3";"";"";"";"";""
"256966";"5";"Dantzig";"Amsterdam";"Fl.";"3100";"Huusblas";"Daler";"10";"Skilling";"16";"";"";"";"";""
"256966";"6";"Dantzig";"Amsterdam";"Pund";"140";"Bernsteen";"Daler";"3 1/2";"";"";"";"";"";"";""
"257010";"1";"Dantzig";"Amsterdam";"Læster";"140";"Hveede";"Daler";"140";"";"";"";"";"";"";""
"257010";"2";"Dantzig";"Amsterdam";"Læster";"45";"Rug";"Daler";"22 1/2";"";"";"";"";"";"";""
"257010";"3";"Dantzig";"Amsterdam";"Pund";"180";"Bernsteen";"Daler";"4 1/2";"";"";"";"";"";"";""
"257010";"4";"Dantzig";"Amsterdam";"Stk.";"1700";"Blaar lærred";"Daler";"26 1/2";"Skilling";"3";"";"";"";"";""
"257010";"5";"Dantzig";"Amsterdam";"Stk.";"1000";"Børster";"Daler";"3";"Skilling";"17";"";"";"";"";""
"257873";"1";"Dantzig";"Amsterdam";"Læster";"49 1/4";"Rug";"Daler";"24 1/2";"Skilling";"6";"";"";"";"";""
"257873";"2";"Dantzig";"Amsterdam";"Læster";"24";"Hveede";"Daler";"24";"";"";"";"";"";"";""
"257873";"3";"Dantzig";"Amsterdam";"Læster";"4";"Hirsegryn";"Daler";"2 1/2";"";"";"";"";"";"";""
"257873";"4";"Dantzig";"Amsterdam";"Skippund";"67 1/2";"Pottaske";"Daler";"5 1/2";"Skilling";"6";"";"";"";"";""
"257873";"5";"Dantzig";"Amsterdam";"Stk.";"800";"Bernsteen";"Daler";"2 1/2";"Skilling";"8";"";"";"";"";""
"258452";"1";"Dantzig";"Amsterdam";"Læster";"135";"Hveede";"Daler";"135";"";"";"";"";"";"";""
"258452";"2";"Dantzig";"Amsterdam";"Læster";"28 2/3";"Rug";"Daler";"14";"Skilling";"16";"";"";"";"";""
"258452";"3";"Dantzig";"Amsterdam";"Skippund";"5";"Vox";"Daler";"3 1/2";"Skilling";"12";"";"";"";"";""
"258452";"4";"Dantzig";"Amsterdam";"Tolfter";"1360";"Bernsteen";"Daler";"4";"Skilling";"20";"";"";"";"";""
"258470";"1";"Dantzig";"Amsterdam";"Læster";"88 5/6";"Hveede";"Daler";"88 1/2";"Skilling";"16";"";"";"";"";""
"258470";"2";"Dantzig";"Amsterdam";"Læster";"91";"Rug";"Daler";"45 1/2";"";"";"";"";"";"";""
"258470";"3";"Dantzig";"Amsterdam";"Tolfter";"260";"Bernsteen";"Daler";"1/2";"Skilling";"19";"";"";"";"";""
"258637";"1";"Dantzig";"Amsterdam";"Skippund";"316 1/2";"Pottaske";"Daler";"26";"Skilling";"18";"";"";"";"";""
"258637";"2";"Dantzig";"Amsterdam";"Læster";"2 5/6";"Veedaske";"Daler";"1/2";"Skilling";"10";"";"";"";"";""
"258637";"3";"Dantzig";"Amsterdam";"Skippund";"1 1/4";"Vox";"Daler";"1/2";"Skilling";"21";"";"";"";"";""
"258637";"4";"Dantzig";"Amsterdam";"Pund";"260";"Bernsteen";"Daler";"6 1/2";"";"";"";"";"";"";""
"258637";"5";"Dantzig";"Amsterdam";"Fl.";"240";"Cramerie";"Daler";"1/2";"Skilling";"15";"";"";"";"";""
"259055";"1";"Kiøbenhavn";"Amsterdam";"-";"-";"Støckgods";"";"";"";"";"";"";"";"";""
"259055";"2";"Kiøbenhavn";"Amsterdam";"Pund";"830";"Huusblas";"Daler";"1";"Skilling";"3";"";"";"";"";""
"259055";"3";"Kiøbenhavn";"Amsterdam";"Rd.";"36";"Bernsteen";"Skilling";"18";"";"";"";"";"";"";""
"259276";"1";"Dantzig";"Hamborg";"Læster";"65 1/2";"Hvede";"Daler";"65 1/2";"";"";"";"";"";"";""
"259276";"2";"Dantzig";"Hamborg";"Fl.";"300";"Bernsteen";"Daler";"1";"";"";"";"";"";"";""
"259867";"1";"Dantzig";"Leuwarden";"Læster";"63 1/2";"Hveede";"Daler";"63 1/2";"";"";"";"";"";"";""
"259867";"2";"Dantzig";"Leuwarden";"Læster";"26";"Rug";"Daler";"13";"";"";"";"";"";"";""
"259867";"3";"Dantzig";"Leuwarden";"Rd.";"260";"Bernsteen";"Daler";"2 1/2";"Skilling";"5";"";"";"";"";""
"260317";"1";"Dantzig";"Amsterdam";"Læster";"62";"Rug";"Daler";"31";"";"";"";"";"";"";""
"260317";"2";"Dantzig";"Amsterdam";"Læster";"50";"Hveede";"Daler";"50";"";"";"";"";"";"";""
"260317";"3";"Dantzig";"Amsterdam";"Steen";"90";"Fier";"Daler";"1";"Skilling";"6";"";"";"";"";""
"260317";"4";"Dantzig";"Amsterdam";"Pund";"110";"Bernsteen";"Daler";"2 1/2";"Skilling";"12";"";"";"";"";""
"260317";"5";"Dantzig";"Amsterdam";"Fl.";"225";"Skuffer";"Daler";"1/2";"Skilling";"14";"";"";"";"";""
"268482";"1";"Dantzig";"Amsterdam";"Læster";"35 1/4";"Hveede";"Daler";"35";"Skilling";"12";"";"";"";"";""
"268482";"2";"Dantzig";"Amsterdam";"Rd.";"2184";"Bernsteen";"Daler";"2";"Skilling";"7";"";"";"";"";""
"268980";"1";"Kønigsberg";"Bremen";"Tønder";"853";"Hørfrøe";"Daler";"26 1/2";"Skilling";"8";"";"";"";"";""
"268980";"2";"Kønigsberg";"Bremen";"Læster";"27 1/2";"Rug";"Daler";"13 1/2";"Skilling";"12";"";"";"";"";""
"268980";"3";"Kønigsberg";"Bremen";"Fl.";"35";"Bernsteen";"Skilling";"7";"";"";"";"";"";"";""
"269439";"1";"Colberg";"Amsterdam";"Læster";"74 1/2";"Rug";"Daler";"37";"Skilling";"12";"";"";"";"";""
"269439";"2";"Colberg";"Amsterdam";"Læst.";"1 1/2";"Hveede";"Daler";"1 1/2";"";"";"";"";"";"";""
"269439";"3";"Colberg";"Amsterdam";"Steen";"57";"Uld";"Daler";"1";"Skilling";"4";"";"";"";"";""
"269439";"4";"Colberg";"Amsterdam";"Pund";"225";"Bernsteen";"Daler";"5 1/2";"Skilling";"6";"";"";"";"";""
"269439";"5";"Colberg";"Amsterdam";"Fl.";"3055";"Børster";"Daler";"12 1/2";"Skilling";"12";"";"";"";"";""
"270503";"1";"Colberg";"Amsterdam";"Læster";"90";"Rug";"Daler";"1/2";"";"";"";"";"";"";""
"270503";"2";"Colberg";"Amsterdam";"Rd.";"40";"Bernsteen";"";"";"";"";"";"";"";"";""
"271265";"1";"Dantzig";"Hamborg";"Læster";"120";"Rug";"Daler";"60";"";"";"";"";"";"";""
"271265";"2";"Dantzig";"Hamborg";"Læster";"89";"Hveede";"Daler";"89";"";"";"";"";"";"";""
"271265";"3";"Dantzig";"Hamborg";"Steen";"66";"Uld";"Daler";"1";"Skilling";"11";"";"";"";"";""
"271265";"4";"Dantzig";"Hamborg";"Fl.";"160";"Bernsteen";"Daler";"1/2";"Skilling";"9";"";"";"";"";""
"271352";"1";"Bremen";"Dantzig";"-";"-";"Blocksteene";"";"";"";"";"";"";"";"";""
"271352";"2";"Bremen";"Dantzig";"Rd.";"75";"Steentøy";"Daler";"1/2";"Skilling";"21";"";"";"";"";""
"271352";"3";"Bremen";"Dantzig";"Oxeh.";"85";"Fr. viin";"Daler";"42 1/2";"";"";"";"";"";"";""
"271352";"4";"Bremen";"Dantzig";"Pund";"2500";"Gammel jern";"Daler";"1/2";"";"";"";"";"";"";""
"271352";"5";"Bremen";"Dantzig";"Rd.";"55";"Brøndvand";"Daler";"1/2";"Skilling";"9";"";"";"";"";""
"271352";"6";"Bremen";"Dantzig";"Rd.";"42";"Bernsteen";"Daler";"1/2";"Skilling";"2";"";"";"";"";""
"271352";"7";"Bremen";"Dantzig";"Anker";"2";"Viin";"Skilling";"8";"";"";"";"";"";"";""
"271352";"8";"Bremen";"Dantzig";"Oxeh.";"8";"Viin";"Daler";"4";"";"";"";"";"";"";""
"273126";"1";"Konigsberg";"London";"Læster";"85";"Hørfrøe";"Daler";"63 1/2";"Skilling";"12";"";"";"";"";""
"273126";"2";"Konigsberg";"London";"Fl.";"400";"Bernsteen";"Daler";"1";"Skilling";"16";"";"";"";"";""
"274659";"1";"Dantzig";"Amsterdam";"Steen";"750";"Uld";"Daler";"14";"Skilling";"3";"";"";"";"";""
"274659";"2";"Dantzig";"Amsterdam";"Steen";"27";"Fier";"Skilling";"16";"";"";"";"";"";"";""
"274659";"3";"Dantzig";"Amsterdam";"Skippund";"21 1/2";"Pottaske";"Daler";"1 1/2";"Skilling";"14";"";"";"";"";""
"274659";"4";"Dantzig";"Amsterdam";"Læster";"39 1/3";"Veedaske";"Daler";"9 1/2";"Skilling";"16";"";"";"";"";""
"274659";"5";"Dantzig";"Amsterdam";"Skock";"50";"Staver";"Daler";"1/2";"Skilling";"13";"";"";"";"";""
"274659";"6";"Dantzig";"Amsterdam";"Degger";"20";"Corduan";"Daler";"2 1/2";"";"";"";"";"";"";""
"274659";"7";"Dantzig";"Amsterdam";"Fl.";"330";"Bernsteen";"Daler";"1";"Skilling";"5";"";"";"";"";""
"275948";"1";"Dantzig";"London";"Skock";"100";"Staver";"Daler";"1 1/2";"Skilling";"3";"";"";"";"";""
"275948";"2";"Dantzig";"London";"Skock";"7";"Planker";"";"";"";"";"";"";"";"";""
"275948";"3";"Dantzig";"London";"Stk.";"45";"Planker";"Daler";"7 1/2";"Skilling";"12";"";"";"";"";""
"275948";"4";"Dantzig";"London";"Skock";"8";"Fyrre dehler";"Daler";"6";"";"";"";"";"";"";""
"275948";"5";"Dantzig";"London";"Skock";"2";"Bohler";"Daler";"2";"";"";"";"";"";"";""
"275948";"6";"Dantzig";"London";"-";"173";"Bielker";"Daler";"5";"Skilling";"20";"";"";"";"";""
"275948";"7";"Dantzig";"London";"Stk.";"2452";"Blaarlærred";"Daler";"38";"Skilling";"15";"";"";"";"";""
"275948";"8";"Dantzig";"London";"Skippund";"100 1/2";"Pottaske";"Daler";"8";"Skilling";"18";"";"";"";"";""
"275948";"9";"Dantzig";"London";"Steen";"65";"Fier";"Daler";"1/2";"Skilling";"17";"";"";"";"";""
"275948";"10";"Dantzig";"London";"Pund";"18";"Bernsteen";"Skilling";"22";"";"";"";"";"";"";""
"275948";"11";"Dantzig";"London";"Fl.";"14595";"Allehaande vahre";"Daler";"60 1/2";"Skilling";"15";"";"";"";"";""
"276270";"1";"Stettin";"London";"Skippund";"193";"Skibsholter";"Daler";"5 1/2";"Skilling";"14";"";"";"";"";""
"276270";"2";"Stettin";"London";"Skok";"2 1/30";"Planker";"Daler";"2";"Skilling";"2";"";"";"";"";""
"276270";"3";"Stettin";"London";"Skok";"341";"Staver";"Daler";"5";"Skilling";"16";"";"";"";"";""
"276270";"4";"Stettin";"London";"Skippund";"1";"Bernsteen";"Daler";"7 1/2";"";"";"";"";"";"";""
"276270";"5";"Stettin";"London";"-";"6";"Victriol";"Daler";"1/2";"Skilling";"12";"";"";"";"";""
"276270";"6";"Stettin";"London";"Fade";"4";"Pottaske";"Daler";"1";"Skilling";"16";"";"";"";"";""
"277232";"1";"Dantzig";"Amsterdam";"Læster";"80";"Hveede";"Daler";"80";"";"";"";"";"";"";""
"277232";"2";"Dantzig";"Amsterdam";"Læster";"49 1/12";"Rug";"Daler";"24 1/2";"Skilling";"2";"";"";"";"";""
"277232";"3";"Dantzig";"Amsterdam";"Stk.";"253";"Blaar lærred";"Daler";"3 1/2";"Skilling";"21";"";"";"";"";""
"277232";"4";"Dantzig";"Amsterdam";"Steen";"31";"Uld";"Daler";"1/2";"Skilling";"4";"";"";"";"";""
"277232";"5";"Dantzig";"Amsterdam";"Tønde";"4";"Tiære";"Skilling";"6";"";"";"";"";"";"";""
"277232";"6";"Dantzig";"Amsterdam";"Fl.";"2505";"Bernsten";"Daler";"8";"Skilling";"17";"";"";"";"";""
"280323";"1";"Dantzig";"Amsterdam";"Læster";"71";"Hvede";"Daler";"71";"";"";"";"";"";"";""
"280323";"2";"Dantzig";"Amsterdam";"Læster";"56 1/4";"Rug";"Daler";"28";"Skilling";"6";"";"";"";"";""
"280323";"3";"Dantzig";"Amsterdam";"Steen";"303";"Uld";"Daler";"5 1/2";"Skilling";"9";"";"";"";"";""
"280323";"4";"Dantzig";"Amsterdam";"Skippund";"3 3/4";"Vox";"Daler";"2 1/2";"Skilling";"15";"";"";"";"";""
"280323";"5";"Dantzig";"Amsterdam";"Pund";"40";"Bernsten";"Daler";"1";"";"";"";"";"";"";""
"280323";"6";"Dantzig";"Amsterdam";"Stx.";"120";"Blaarlærred";"Daler";"1 1/2";"Skilling";"18";"";"";"";"";""
"280323";"7";"Dantzig";"Amsterdam";"Fl.";"588";"Crammerie";"Daler";"2";"";"";"";"";"";"";""
"281709";"1";"Dantzig";"Bremen";"Læster";"94 1/2";"Hveede";"Daler";"94 1/2";"";"";"";"";"";"";""
"281709";"2";"Dantzig";"Bremen";"Fl.";"320";"Bernsteen";"Daler";"1";"Skilling";"15";"";"";"";"";""
"286930";"1";"Malmøe";"Gothenborg";"Tønder";"405";"Malt";"Daler";"7 1/2";"Skilling";"5";"";"";"";"";""
"286930";"2";"Malmøe";"Gothenborg";"Tønder";"45";"Byg";"Daler";"1";"Skilling";"6";"";"";"";"";""
"286930";"3";"Malmøe";"Gothenborg";"Lispund";"3";"Fiær";"Skilling";"1";"";"";"";"";"";"";""
"286930";"4";"Malmøe";"Gothenborg";"Tønder";"1/4";"Hampe frøe";"Skilling";"1";"";"";"";"";"";"";""
"286930";"5";"Malmøe";"Gothenborg";"Pund";"9";"Bernsteen";"Skilling";"11";"";"";"";"";"";"";""
"289783";"1";"Rygenwalde";"Amsterdam";"Skok";"150";"Klapholt";"";"";"";"";"";"";"";"";""
"289783";"2";"Rygenwalde";"Amsterdam";"Fad";"22";"Veedaske";"";"";"";"";"";"";"";"";""
"289783";"3";"Rygenwalde";"Amsterdam";"Kister";"10";"Læred";"";"";"";"";"";"";"";"";""
"289783";"4";"Rygenwalde";"Amsterdam";"Stk.";"700";"Candis kister etc";"";"";"";"";"";"";"";"";""
"289783";"5";"Rygenwalde";"Amsterdam";"Skok";"230";"Lærred";"Daler";"14";"Skilling";"18";"";"";"";"";""
"289783";"6";"Rygenwalde";"Amsterdam";"Pund";"100";"Bernsteen";"Daler";"2 1/2";"";"";"";"";"";"";""
"289783";"7";"Rygenwalde";"Amsterdam";"Stk.";"50";"Lærred";"Daler";"1 1/2";"Skilling";"3";"";"";"";"";""
"291621";"1";"Dantzig";"Amsterdam";"Læster";"84 1/2";"Hveede";"Daler";"84 1/2";"";"";"";"";"";"";""
